Purchased_Product_Code,Recommended_Product_Code,Customers_Bought_Both,Confidence,Lift,Recommendation_Score
21212,23307,191,0.3242784380305603,3.9518335643785405,0.32427410075615193
21212,21975,186,0.3157894736842105,4.713187463039621,0.3240364577425743
22386,20712,124,0.36046511627906974,6.470511208883302,0.3227502345454575
22386,22385,122,0.3546511627906977,6.860606231655001,0.3222622692395653
22699,23172,126,0.315,8.539285714285715,0.3210590317465338
23199,23204,111,0.3501577287066246,7.666915103823621,0.32054251732082334
23203,23344,152,0.3438914027149321,5.171348074788696,0.32030895004314974
23307,23306,112,0.3425076452599388,7.935424223028234,0.31993081885500174
20724,22661,103,0.3377049180327869,8.79577842065788,0.3198750048425415
84380,22964,101,0.3607142857142857,7.686879297173415,0.31949661858872885
23209,22662,148,0.35071090047393366,4.938455612680656,0.31889078103480717
84879,21136,179,0.2998324958123953,5.455856145262079,0.31858359849655216
85123A,22804,212,0.2714468629961588,4.6625678837917786,0.31832029571829507
20724,23205,107,0.35081967213114756,7.639433843948759,0.31800542387010916
21080,21086,128,0.3176178660049628,7.910669975186104,0.3176731987717745
22722,23243,130,0.3542234332425068,5.832976782939626,0.3174553959895963
21212,21213,182,0.3089983022071307,4.5946202772217015,0.31690374518222114
23355,22114,117,0.36,6.347787610619469,0.31678649536420433
21212,84992,183,0.31069609507640067,4.3595913340825945,0.31616166829947767
82482,82483,129,0.344,6.288256880733945,0.31603609516263287
20726,20712,120,0.35398230088495575,6.354141752371841,0.3157926688234345
23199,20713,109,0.3438485804416404,7.570367917458215,0.3151638433978114
23203,23208,150,0.3393665158371041,4.795658034081063,0.3131590716218555
21755,21756,103,0.326984126984127,8.629349311468516,0.31292668938202517
82494L,82483,121,0.3467048710601719,6.337701427407271,0.3126485606121683
21175,21174,105,0.3547297297297297,6.796144100831601,0.3106115932809922
23203,21931,150,0.3393665158371041,4.522995202711906,0.3105575631003175
23199,20712,112,0.35331230283911674,6.3421149856481085,0.3101311946036287
85099B,21928,171,0.30052724077328646,5.0531690062512515,0.30987715867872223
21175,21907,102,0.34459459459459457,7.343366093366093,0.3088107384706164
85099F,22385,103,0.3527397260273973,6.823630136986301,0.30857590737558227
20685,48184,105,0.3511705685618729,6.727955364033959,0.30818141584467573
21181,21907,113,0.3313782991202346,7.061724716546176,0.3066815406197887
85099B,20724,175,0.30755711775043937,4.0184102106082,0.3061252035517986
85099B,23200,168,0.29525483304042177,5.028164571222567,0.30504798712796455
23202,22385,109,0.34169278996865204,6.609930912743099,0.3049223044053261
21181,21908,114,0.3343108504398827,6.628003676631505,0.3046610980221252
20727,21930,131,0.3119047619047619,6.576404635928445,0.3040406597335989
23206,23200,124,0.33604336043360433,5.722789706529544,0.30340525678835123
23245,23173,132,0.32432432432432434,5.718727577134657,0.3027187078581176
85099B,22385,163,0.28646748681898065,5.541616189192418,0.3022958880158784
23203,85099C,144,0.3257918552036199,4.670073895634624,0.30126473330714826
20725,21936,150,0.2994011976047904,5.575298002126588,0.3006150502196013
21977,22417,125,0.3306878306878307,5.468012470087159,0.29894809778159137
21181,22413,112,0.3284457478005865,6.384664902367499,0.298103890903312
20725,20724,157,0.313373253493014,4.094401361212002,0.29803192766928116
23201,20713,112,0.3163841807909605,6.965695914099323,0.2976167934253331
23201,21930,113,0.3192090395480226,6.7304128179834395,0.2974358245826895
22077,85049E,119,0.3216216216216216,6.103153153153153,0.2965661513004102
23203,21928,138,0.31221719457013575,5.249727934016839,0.2960991563623753
23201,22385,114,0.3220338983050847,6.229636333717295,0.29472175172943815
84991,22417,123,0.3245382585751979,5.366327636606488,0.2936001930322377
82494L,82486,113,0.3237822349570201,5.973482436591319,0.29250045944203396
20726,20719,110,0.32448377581120946,5.877581120943953,0.289981826609944
22666,22667,129,0.3014018691588785,5.774454079798706,0.28983477607474545
85099B,20712,158,0.27768014059753954,4.984483604870248,0.2893292176279739
23245,23170,124,0.3046683046683047,5.809106191881312,0.2885412847642842
21181,21169,102,0.2991202346041056,7.544266676565574,0.28799037484726603
82482,82486,117,0.312,5.756111111111111,0.28714123947165915
23201,23205,108,0.3050847457627119,6.643512086690747,0.28628721848117455
23206,23204,111,0.3008130081300813,6.5864826230679885,0.2855616221599464
23201,20712,112,0.3163841807909605,5.679238560594492,0.28534255072443865
22469,23322,148,0.29365079365079366,4.399242153001551,0.2852160278369139
22423,23173,192,0.2373300370828183,4.184779636172703,0.28367393227238247
22411,22385,103,0.3159509202453988,6.111963190184049,0.2833914054552936
21212,22417,160,0.27164685908319186,4.491754080690952,0.2829143174408569
22383,22355,124,0.3024390243902439,5.172615932167905,0.28135381531366144
22386,20713,102,0.29651162790697677,6.528170371322112,0.27699137573279686
85099B,21930,147,0.2583479789103691,5.447178285491115,0.2769116380153216
22382,22385,125,0.2847380410022779,5.508160647544066,0.2763562614776481
21181,21174,104,0.30498533724340177,5.843108504398827,0.2759949052009963
22384,21930,118,0.2829736211031175,5.966401481989012,0.2752859212748017
23203,22385,125,0.2828054298642534,5.470774941791504,0.27503325444107374
84991,84987,109,0.287598944591029,6.2971527153585205,0.27489112771401125
84991,22951,112,0.2955145118733509,5.661660239496651,0.2747399994121826
23245,23175,115,0.28255528255528256,5.926225268330532,0.27273902857117877
23201,23343,104,0.2937853107344633,6.003766478342749,0.27192774879455955
21977,22951,110,0.291005291005291,5.575269637769638,0.2703581943703224
85099B,23344,150,0.26362038664323373,3.964253738767119,0.267353479704487
23245,23171,111,0.2727272727272727,6.105720122574055,0.26693174222959043
22086,22083,125,0.2802690582959641,4.503516924634746,0.2645363448095176
21977,21976,102,0.2698412698412698,6.556813782423538,0.2639294868938877
23203,20712,121,0.2737556561085973,4.914037340507929,0.26259060466428247
23245,23174,109,0.2678132678132678,6.029581199072725,0.2624453576466801
85099B,20713,137,0.24077328646748683,5.301003019739972,0.26021495820773166
21212,21210,144,0.24448217317487267,4.5739974652669835,0.25969321563734166
21212,22951,143,0.2427843803056027,4.651421901528013,0.25893156916469673
22384,21936,111,0.26618705035971224,4.95680091440866,0.25269965615692513
22470,22694,106,0.24423963133640553,6.121351766513057,0.24957973591894905
22423,23170,167,0.20642768850432633,3.9359537736351218,0.24956203586672937
85099B,21936,135,0.23725834797891038,4.418105218205411,0.2487307243762335
20725,22385,123,0.24550898203592814,4.749287832102785,0.24819830455881092
20725,20723,124,0.24750499001996007,4.566237894581208,0.24810127311165525
21080,22908,104,0.25806451612903225,5.328430553234163,0.24762389106400118
20725,22355,125,0.249500998003992,4.267216639682009,0.24689774552457136
20728,20723,114,0.2550335570469799,4.705132985334328,0.24667611323438976
22383,22385,106,0.25853658536585367,5.0013023916646935,0.24604168856003616
23203,23343,110,0.248868778280543,5.085856827938276,0.24462039214820352
23245,23236,102,0.25061425061425063,5.457364965561687,0.2438260052819997
22383,21930,103,0.25121951219512195,5.296877016389211,0.24324886724902614
23203,22663,104,0.23529411764705882,6.010558069381599,0.24274695162917248
23203,21930,108,0.24434389140271492,5.151906916612799,0.24168520886934003
20728,21930,108,0.24161073825503357,5.094279322467242,0.23976880056195285
22423,23175,158,0.19530284301606923,4.096220154837031,0.23966554155527103
22384,22385,104,0.24940047961630696,4.824567530441666,0.23848445574642602
23203,20713,104,0.23529411764705882,5.180370490737731,0.23482603314728018
20725,20712,117,0.23353293413173654,4.1920213626800455,0.23298454011780848
22423,23174,149,0.1841779975278121,4.146606328521646,0.22872066710791655
47566,47566B,136,0.19854014598540146,4.1861506970996025,0.22780998348858292
21212,21976,120,0.2037351443123939,4.950515549298108,0.22727692589918508
85099B,22663,116,0.2038664323374341,5.20774187733766,0.227190933725817
22720,22989,127,0.2134453781512605,3.814259336021404,0.22585114765720832
21212,21121,125,0.21222410865874364,3.9704839108220344,0.2254281385740813
22086,23319,102,0.22869955156950672,4.673680579510176,0.22539142977223592
85123A,22189,150,0.19206145966709348,3.1112394990787298,0.2234353058450786
20725,23204,108,0.2155688622754491,4.720010528393762,0.22317691946913942
20725,21933,108,0.2155688622754491,4.720010528393762,0.22317691946913942
20725,21932,110,0.21956087824351297,4.331436137625738,0.22276842454578294
85099B,23343,118,0.20738137082601055,4.238024424316164,0.22099914494852144
22423,23171,144,0.17799752781211373,3.9849446535464783,0.2208306699808252
85099B,22356,118,0.20738137082601055,4.071008683456414,0.21940562788975748
20725,20719,110,0.21956087824351297,3.9770459081836327,0.2193871451935003
20725,22352,105,0.20958083832335328,4.827627981032156,0.21925530102127866
20725,21559,109,0.21756487025948104,4.032539572018753,0.21826714705395117
20725,20718,109,0.21756487025948104,4.013870407333481,0.21808902233201954
85099B,22355,119,0.20913884007029876,3.576902479313908,0.216221502216556
85099B,20718,115,0.20210896309314588,3.7287232311397513,0.21154924039595324
20725,21930,103,0.2055888223552894,4.334769614210732,0.21125394111214002
85099B,23204,111,0.19507908611599298,4.271374495451824,0.2106059390046267
20725,22356,104,0.20758483033932135,4.075002703951703,0.21042494389861677
85099B,20723,114,0.20035149384885764,3.696299550868971,0.2097096817838145
22457,22456,105,0.19924098671726756,4.092656350867584,0.20707292343168066
21212,23308,110,0.1867572156196944,4.111754167096587,0.20427058141044294
85099B,20711,101,0.17750439367311072,5.125760933241639,0.203455737479448
22457,22488,100,0.18975332068311196,4.0873890968767626,0.19902150592723422
85099B,22379,102,0.17926186291739896,4.202108963093146,0.19617326453594247
22423,23172,121,0.14956736711990112,4.054598353556503,0.19229645052040112
21212,22667,105,0.17826825127334464,3.415379717905185,0.19012457875729483
22720,23198,105,0.17647058823529413,3.498683055311677,0.19002055429373557
21212,21122,103,0.17487266553480477,3.5195331927080655,0.18811759498950842
22720,23236,101,0.16974789915966387,3.696422831427653,0.18594000529910581
85123A,22296,111,0.14212548015364918,3.292849060536581,0.1747929084023634
